datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2008-02-24 16:00:00,0.46172503,0.06645,238.14091,1.9491667,0.0,0.175,3.15,4.3704166
2008-02-24 20:00:00,0.27584168,0.07394167,239.71526,1.1625,0.0,0.3375,0.0,4.2598615
2008-02-25 00:00:00,0.27511665,0.068225004,241.19525,1.1483333,0.0,0.17916666,0.0,4.4061112
2008-02-25 04:00:00,0.48583332,0.0556,239.23991,2.0108333,0.0,0.16666667,3.6833334,4.247222
2008-02-25 08:00:00,0.2783,0.07105,239.06667,1.1683333,0.0,0.32916668,0.0,4.3091664
2008-02-25 12:00:00,0.301775,0.059083335,240.77196,1.2491666,0.0,0.16666667,0.6041667,4.25875
2008-02-25 16:00:00,0.48423335,0.055008333,238.81047,1.9991666,0.0,0.17083333,3.4458334,4.453889
2008-02-25 20:00:00,0.276775,0.0732,239.5718,1.1574999,0.0,0.325,0.0,4.2879167
2008-02-26 00:00:00,0.5157083,0.054275,240.937,2.1108334,0.0,0.1875,4.1375,4.270139
2008-02-26 04:00:00,0.271925,0.06323333,241.06012,1.13,0.0,0.17916666,0.0,4.3529162
2008-02-26 08:00:00,0.260775,0.054483335,237.93774,1.0808333,0.0,0.17083333,0.0,4.1754165
2008-02-26 12:00:00,0.53543335,0.06866667,239.80307,2.2324998,0.0,0.35,4.25,4.323889
2008-02-26 16:00:00,0.2668583,0.055625003,238.45312,1.1141666,0.0,0.175,0.0,4.272639
2008-02-26 20:00:00,0.26229998,0.056175,239.00887,1.0858333,0.0,0.16666667,0.0,4.205
2008-02-27 00:00:00,0.52065,0.057291668,240.51659,2.1408334,0.0,0.20833333,4.2166667,4.2525
2008-02-27 04:00:00,0.277,0.06965,240.31888,1.1591667,0.0,0.30833334,0.0,4.3083334
2008-02-27 08:00:00,0.41891667,0.051866665,238.0775,1.75,0.0,0.17916666,2.5958333,4.2069445
2008-02-27 12:00:00,0.35213333,0.055966668,241.1535,1.4599999,0.0,0.16666667,1.4875,4.214722
2008-02-27 16:00:00,0.27428335,0.058258336,238.36176,1.15,0.0,0.17083333,0.0,4.4005556
2008-02-27 20:00:00,0.51835,0.066,238.89592,2.145,0.0,0.325,4.070833,4.2433333
2008-02-28 00:00:00,0.26511666,0.0579,242.24474,1.0775,0.0,0.17083333,0.0,4.247778
2008-02-28 04:00:00,0.269075,0.061441667,241.3817,1.1058333,0.0,0.16666667,0.0,4.317917
2008-02-28 08:00:00,0.518225,0.050583337,237.55829,2.1633334,0.0,0.16666667,4.2541666,4.21625
2008-02-28 12:00:00,0.28704166,0.06740833,239.70454,1.2016666,0.0,0.32916668,0.0,4.454861
2008-02-28 16:00:00,0.4014167,0.054633334,238.96199,1.6716667,0.0,0.16666667,2.2625,4.2611113
2008-02-28 20:00:00,0.380725,0.054899998,238.97433,1.5816667,0.0,0.17083333,1.9333333,4.24125
2008-02-29 00:00:00,0.27101666,0.06635,240.94621,1.1175001,0.0,0.27916667,0.0,4.2377777
2008-02-29 04:00:00,0.51406664,0.060316667,239.49008,2.13,0.0,0.22083333,4.075,4.2719445
2008-02-29 08:00:00,1.5198667,0.055350002,236.46913,6.4308333,0.0,9.4625,7.925,7.943611
2008-02-29 12:00:00,1.9092833,0.082575,239.13875,7.96,0.0,5.204167,17.545834,9.071389
2008-02-29 16:00:00,0.78954166,0.048975,234.06833,3.3300002,0.0,0.34166667,4.045833,8.771528
2008-02-29 20:00:00,0.5518417,0.05705,238.11845,2.2675002,0.0,0.2125,0.0,8.984861
2008-03-01 00:00:00,0.8066917,0.061566666,241.05453,3.2891667,0.0,0.21666667,4.0333333,9.19486
2008-03-01 04:00:00,0.57376665,0.081225,239.98405,2.3574998,0.0,0.35416666,0.0,9.2086115
2008-03-01 08:00:00,0.56065,0.069175,237.36092,2.319167,0.0,0.2875,0.0,9.056667
2008-03-01 12:00:00,0.8158916,0.07191667,239.97092,3.3691669,0.0,0.22083333,4.1291666,9.248195
2008-03-01 16:00:00,0.71501666,0.075799994,238.60355,2.9866667,0.0,1.3291667,0.0,10.587778
2008-03-01 20:00:00,1.2858001,0.078475,239.61513,5.3441668,0.0,2.9541667,3.1875,15.288333
2008-03-02 00:00:00,0.3290083,0.08185833,241.39429,1.3783333,0.0,0.29583332,0.6791667,4.508472
2008-03-02 04:00:00,0.28446668,0.071674995,242.49641,1.1758333,0.0,0.2375,0.0,4.503611
2008-03-02 08:00:00,1.3226167,0.08585834,238.51833,5.588333,0.0,9.591666,5.304167,7.147778
2008-03-02 12:00:00,1.2744583,0.16423334,238.70712,5.485,0.0,7.65,1.8625,11.728472
2008-03-02 16:00:00,0.79365,0.098566666,237.18408,3.4175,0.0,3.6458333,2.8416667,6.74
2008-03-02 20:00:00,0.83840835,0.100766666,240.17722,3.505,0.0,0.42916667,0.0,13.544306
2008-03-03 00:00:00,0.56949997,0.073816665,240.02025,2.3308334,0.0,0.225,0.0,9.266666
2008-03-03 04:00:00,0.7734333,0.06638333,240.29979,3.16,0.0,0.24166666,3.4166667,9.232223
2008-03-03 08:00:00,0.5782833,0.08564167,239.16005,2.3825,0.0,0.4,0.0,9.238055
2008-03-03 12:00:00,0.76424164,0.0761,242.30061,3.1108334,0.0,0.25416666,3.0958333,9.387362
2008-03-03 16:00:00,1.0690999,0.09695,240.02925,4.474167,0.0,7.6875,0.8,9.3308325
2008-03-03 20:00:00,0.58106667,0.0775,240.30196,2.4066665,0.0,0.3875,0.0,9.296945
2008-03-04 00:00:00,0.82514167,0.08511666,242.33328,3.3808334,0.0,0.5083333,3.975,9.269028
2008-03-04 04:00:00,0.687025,0.073991664,242.66309,2.8025,0.0,0.21666667,0.0,11.23375
2008-03-04 08:00:00,0.5559667,0.060066666,241.40553,2.5141668,0.0,0.17083333,0.0,9.095278
2008-03-04 12:00:00,1.4480916,0.08146667,241.25575,6.0866666,0.0,2.1541667,6.0875,15.893194
2008-03-04 16:00:00,2.4406667,0.088700004,237.68042,10.286667,5.204167,6.8083334,17.3375,11.327778
2008-03-04 20:00:00,0.99723333,0.06465,240.8204,4.135,0.0,0.32083333,11.829166,4.470556
2008-03-05 00:00:00,0.29428333,0.08263334,243.57062,1.2333333,0.0,0.375,0.0,4.529722
2008-03-05 04:00:00,0.27434167,0.055291668,242.74391,1.1383334,0.0,0.1625,0.016666668,4.3931947
2008-03-05 08:00:00,0.5275083,0.06864167,241.80588,2.1808333,0.0,0.15833333,4.0875,4.5459723
2008-03-05 12:00:00,1.3161583,0.104441665,241.87553,5.5591664,0.0,12.008333,4.6625,5.2651386
2008-03-05 16:00:00,2.7851334,0.14680834,238.50163,11.7775,0.0,18.370832,9.725,18.323055
2008-03-05 20:00:00,3.2909417,0.12925833,237.89388,13.935834,4.7708335,9.745833,4.545833,35.786526
2008-03-06 00:00:00,1.4958584,0.058783334,242.27858,6.113333,0.0,0.32083333,2.2708333,22.339304
2008-03-06 04:00:00,2.1895251,0.079966664,240.83458,9.0925,0.0,0.39166668,6.5,29.600416
2008-03-06 08:00:00,1.9874749,0.071383335,239.1973,8.261667,0.0,0.16666667,11.1875,21.770416
2008-03-06 12:00:00,1.3447917,0.06526667,242.48871,5.4733334,0.0,0.1625,0.0,22.250694
2008-03-06 16:00:00,1.4909167,0.07781667,238.58133,6.19,0.0,0.3375,2.9375,21.57361
2008-03-06 20:00:00,1.9214667,0.08921667,239.19487,8.156667,4.508333,0.17083333,6.125,21.220278
2008-03-07 00:00:00,0.27466667,0.0599,243.209,1.12,0.0,0.17083333,0.0,4.4069443
2008-03-07 04:00:00,1.0919083,0.07811666,241.78342,4.55,0.0,0.34166667,6.7,11.156805
2008-03-07 08:00:00,2.0174499,0.07053333,238.54213,8.51,0.0,12.3625,13.158334,8.103333
2008-03-07 12:00:00,1.3397334,0.13629167,242.10387,5.6808333,0.0,1.1791667,11.75,9.399722
2008-03-07 16:00:00,0.6779667,0.0868,240.55225,2.8658333,0.0,0.2375,0.81666666,10.245278
2008-03-07 20:00:00,2.3605917,0.107491665,238.70575,9.923334,5.1458335,0.17083333,5.2125,28.814028
2008-03-08 00:00:00,0.4883333,0.0943,244.10358,2.0816667,2.025,0.21666667,0.0,5.8972225
2008-03-08 04:00:00,0.50126666,0.09425,242.77455,2.1058333,0.0,0.32916668,2.6958334,5.3294444
2008-03-08 08:00:00,0.7260583,0.084625,241.51558,3.105,0.0,0.16666667,3.1916666,8.74264
2008-03-08 12:00:00,1.55925,0.22648333,243.19234,6.514167,0.0,0.16666667,11.408334,14.4125
2008-03-08 16:00:00,3.3507166,0.285025,238.90059,14.156667,14.075,0.35,16.116667,25.303612
2008-03-08 20:00:00,2.7437918,0.20315,239.05908,11.566667,10.091666,0.2125,1.7333333,33.69236
2008-03-09 00:00:00,1.2940418,0.08913334,243.06987,5.355,4.116667,0.17083333,5.0,12.279861
2008-03-09 04:00:00,0.32275,0.07925,241.86674,1.37,0.0,0.21666667,0.0,5.1625
2008-03-09 08:00:00,0.68604165,0.08984167,239.64871,2.9433334,0.0,0.34583333,2.325,8.763195
2008-03-09 12:00:00,1.23495,0.13560835,241.61662,5.2316666,4.5041666,0.2125,5.920833,9.945001
2008-03-09 16:00:00,1.0086666,0.07581667,237.56168,4.4075003,0.0,0.17916666,1.4041667,15.227778
2008-03-09 20:00:00,1.9554583,0.095241666,240.71466,8.239167,2.2416666,0.2625,2.6625,27.424307
2008-03-10 00:00:00,0.49391666,0.08913334,244.81146,2.0541666,0.0,0.34166667,2.475,5.4152775
2008-03-10 04:00:00,1.24485,0.07994167,242.33678,5.2341666,0.33333334,0.175,6.025,14.214167
2008-03-10 08:00:00,1.6321833,0.086625,238.72542,6.798333,4.0,0.20416667,17.4875,5.511389
2008-03-10 12:00:00,0.73151666,0.0863,243.08162,3.0391667,0.0,0.21666667,6.5666666,5.408611
2008-03-10 16:00:00,0.72866666,0.10319167,240.56047,3.1183333,0.0,0.2125,0.0,11.931945
2008-03-10 20:00:00,1.9133916,0.08449166,240.84834,8.030833,4.0375,0.38333333,3.5291667,23.939861
2008-03-11 00:00:00,0.7402667,0.078158334,244.468,3.0891669,0.0,0.25833333,3.1541667,8.925278
2008-03-11 04:00:00,0.90565836,0.065574996,243.02158,3.7675002,0.0,0.17083333,4.5291667,10.394305
2008-03-11 08:00:00,0.9431833,0.079375,238.71825,4.1316667,0.0,2.8208334,4.4125,8.486388
2008-03-11 12:00:00,2.4420166,0.18721667,238.86667,10.429167,0.0,12.325,15.433333,12.941944
2008-03-11 16:00:00,1.8270749,0.13544168,238.3403,7.7591662,1.0,0.37916666,8.829166,20.242916
2008-03-11 20:00:00,2.3086417,0.08381666,239.13013,9.625,4.295833,0.3,17.541666,16.33986
2008-03-12 00:00:00,1.3754582,0.08256666,241.9715,5.6116667,0.0,0.37083334,17.945833,4.607639
2008-03-12 04:00:00,0.77255833,0.07335833,242.0566,3.2483332,0.0,0.20416667,3.875,8.796805
2008-03-12 08:00:00,1.6456666,0.117366664,240.26942,6.9283338,0.0,8.329166,11.995833,7.1027775
2008-03-12 12:00:00,0.50165004,0.10535833,242.58475,2.1316667,0.0,0.41666666,2.6875,5.2566667
2008-03-12 16:00:00,0.983075,0.091825,240.55913,4.18,0.0,0.27916667,1.4208333,14.684584
2008-03-12 20:00:00,2.114225,0.105333336,238.90187,8.933333,4.6666665,0.29166666,8.083333,22.195415
2008-03-13 00:00:00,0.29378334,0.08340833,243.13116,1.2308333,0.0,0.275,0.0,4.621389
2008-03-13 04:00:00,0.99852496,0.07878334,242.25412,4.1875,0.0,0.275,4.3458333,12.021251
2008-03-13 08:00:00,0.947875,0.07807501,241.09474,3.9258335,0.0,0.27083334,7.1666665,8.360416
2008-03-13 12:00:00,0.47764167,0.08114167,240.66525,2.0275,0.0,0.28333333,2.3208334,5.356528
2008-03-13 16:00:00,1.5864834,0.104525,238.88034,6.775,8.683333,1.8125,0.89166665,15.053889
2008-03-13 20:00:00,2.6769998,0.109375,238.79012,11.503333,4.9125,12.041667,8.041667,19.620832
2008-03-14 00:00:00,0.31083333,0.09030833,243.21576,1.3233334,0.0,0.4625,0.0,4.7180557
2008-03-14 04:00:00,1.0090667,0.07791667,241.37016,4.2675,0.0,0.35416666,5.795833,10.667777
2008-03-14 08:00:00,1.9106833,0.16146666,237.99615,8.096666,0.0,0.32916668,17.379168,14.136389
2008-03-14 12:00:00,2.086575,0.100041665,241.65834,8.644167,4.0833335,2.125,17.891666,10.67625
2008-03-14 16:00:00,2.1039999,0.112525,238.86629,8.825,0.0,3.4833333,17.495832,14.0875
2008-03-14 20:00:00,1.7880917,0.12335834,240.6575,7.5208335,0.0,9.416667,1.7541667,18.630695
2008-03-15 00:00:00,0.48934168,0.074425,242.03654,2.0666666,0.0,0.46666667,3.075,4.614028
2008-03-15 04:00:00,0.432775,0.08195833,241.7153,1.8775,0.0,0.36666667,0.0,6.84625
2008-03-15 08:00:00,1.8484833,0.09063334,238.40988,7.8108335,6.383333,0.29583332,11.379167,12.7497225
2008-03-15 12:00:00,1.3919584,0.16107501,240.46562,5.9583335,0.0,0.325,5.195833,17.678473
2008-03-15 16:00:00,0.92014164,0.109408334,238.20341,3.9350002,0.0,0.32083333,0.3875,14.627361
2008-03-15 20:00:00,1.4852166,0.12588333,240.35721,6.2558336,4.241667,0.31666666,4.5875,15.607778
2008-03-16 00:00:00,0.5594917,0.108333334,243.85892,2.3716667,0.0,0.31666666,0.0,9.008194
2008-03-16 04:00:00,0.44943333,0.087341666,243.6098,1.89,0.0,0.30833334,2.4958334,4.686389
2008-03-16 08:00:00,0.8645833,0.13508333,240.30203,3.7041667,0.0,0.70416665,4.758333,8.947222
2008-03-16 12:00:00,1.5007,0.16346666,239.73384,6.336667,0.0,0.47916666,15.616667,8.915833
2008-03-16 16:00:00,1.687175,0.12656666,240.75424,7.233333,5.391667,0.14166667,6.5583334,16.027916
2008-03-16 20:00:00,2.4467835,0.10275833,239.50917,10.254167,4.5833335,0.40833333,17.595833,18.192223
2008-03-17 00:00:00,0.7288917,0.09159999,242.51562,3.0441666,0.0,0.47916666,7.0416665,4.627361
2008-03-17 04:00:00,1.036575,0.09659167,240.88905,4.3558335,0.0,0.4375,5.6291666,11.209583
2008-03-17 08:00:00,1.9497917,0.12343334,237.91275,8.189167,0.0,8.095834,17.366667,7.0340276
2008-03-17 12:00:00,1.2882333,0.15890834,240.7152,5.52,0.0,10.420834,5.1541667,5.8955555
2008-03-17 16:00:00,1.0332249,0.15172501,240.10374,4.449167,0.0,7.641667,0.0,9.57875
2008-03-17 20:00:00,1.0754416,0.108049996,242.695,4.483333,0.98333335,0.6375,3.75,12.553194
2008-03-18 00:00:00,0.2916333,0.076775,244.90475,1.2216667,0.0,0.225,0.0,4.6355557
2008-03-18 04:00:00,0.90016663,0.072783336,243.03883,3.7641668,0.104166664,0.23333333,6.0625,8.602778
2008-03-18 08:00:00,1.7170084,0.09974167,240.67363,7.113333,4.7125,0.4375,17.7625,5.7043056
2008-03-18 12:00:00,1.2791001,0.13183333,242.62856,5.355,0.0,4.025,10.120833,7.1725
2008-03-18 16:00:00,2.2485917,0.13075833,237.90813,9.478333,0.0,11.4125,14.475,11.589028
2008-03-18 20:00:00,1.5533583,0.10244167,242.42003,6.499167,0.0,0.4125,3.8458333,21.630972
2008-03-19 00:00:00,0.32134166,0.07124166,245.71613,1.3591667,0.0,0.054166667,0.0,5.301528
2008-03-19 04:00:00,1.0544499,0.09653333,242.67903,4.4241667,0.0,0.40833333,7.6833334,9.4825
2008-03-19 08:00:00,1.3275584,0.10085,240.86151,5.5308332,5.795833,0.4125,10.575,5.3426385
2008-03-19 12:00:00,0.5259667,0.12451667,242.6335,2.27,2.7291667,0.3875,0.0,5.6494446
2008-03-19 16:00:00,0.96420836,0.090958335,240.3402,4.1,0.26666668,0.0375,2.65,13.115972
2008-03-19 20:00:00,1.2583417,0.109641664,242.1829,5.2691665,0.0,0.4125,4.733333,15.826528
2008-03-20 00:00:00,0.31001666,0.084750004,244.13116,1.3383334,0.0,0.4,0.15,4.6169443
2008-03-20 04:00:00,0.74779165,0.07654167,242.66013,3.1633334,0.0,0.325,3.5916667,8.546528
2008-03-20 08:00:00,1.6924,0.064675,239.50879,7.0350003,4.6125,0.06666667,17.604166,5.923333
2008-03-20 12:00:00,0.34521666,0.091725,242.79332,1.4725,0.0,0.425,0.725,4.6036115
2008-03-20 16:00:00,1.1393584,0.10439167,240.14404,4.805,0.0,0.43333334,4.491667,14.064305
2008-03-20 20:00:00,0.9871916,0.081475005,241.33804,4.143333,0.0,0.34166667,1.2291666,14.88236
2008-03-21 00:00:00,0.47505835,0.0716,245.43045,1.9541667,0.0,0.12083333,2.5791667,5.2176385
2008-03-21 04:00:00,0.8032167,0.094624996,241.70563,3.3708334,0.0,0.46666667,6.3125,6.607778
2008-03-21 08:00:00,1.4877,0.09683333,240.1622,6.1516666,0.0,0.55833334,17.6875,6.5491667
2008-03-21 12:00:00,1.6894499,0.202325,241.72545,7.1816664,3.7541666,7.4041667,7.9666667,9.0325
2008-03-21 16:00:00,2.3889418,0.2712,239.20038,10.1066675,4.829167,10.266666,13.7375,10.982361
2008-03-21 20:00:00,1.7658083,0.19601665,239.99533,7.4641666,0.4625,1.0916667,7.0291667,20.846806
2008-03-22 00:00:00,0.351275,0.172075,243.31784,1.5641667,0.0,1.1,0.0,4.7545834
2008-03-22 04:00:00,0.5531917,0.16368334,245.07211,2.3716667,0.0,1.0958333,2.0666666,6.057361
2008-03-22 08:00:00,1.5900167,0.108425,240.78804,6.64,4.7875,0.25416666,12.3375,9.121111
2008-03-22 12:00:00,0.6270583,0.10294166,242.61293,2.6966667,0.016666668,0.0,2.5291667,7.9051385
2008-03-22 16:00:00,2.9365666,0.126775,237.90488,12.415833,6.8458333,0.0,17.079166,25.017778
2008-03-22 20:00:00,2.4982083,0.099766664,239.97713,10.433333,2.1916666,0.0,17.675,21.77014
2008-03-23 00:00:00,0.34829167,0.062441666,245.58763,1.5433333,0.0,0.0,0.59583336,5.209028
2008-03-23 04:00:00,0.34211668,0.050541665,246.70462,1.5425,0.0,0.0,0.0,5.7019444
2008-03-23 08:00:00,1.73945,0.089383334,240.69559,7.2549996,4.1,0.2375,16.85,7.8033338
2008-03-23 12:00:00,2.4627082,0.17780833,240.85995,10.3308325,13.254167,0.30833334,17.8,9.682638
2008-03-23 16:00:00,2.5234833,0.10315833,241.115,10.536667,6.695833,1.1166667,17.829166,16.41639
2008-03-23 20:00:00,2.275575,0.15185833,240.95296,9.535,2.1125,7.1375,4.75,23.926249
2008-03-24 00:00:00,0.59655833,0.0854,245.61404,2.4458334,0.0,0.48333332,3.025,6.434305
2008-03-24 04:00:00,0.36484164,0.075425,246.56087,1.5825,0.0,0.2,0.0,5.8806944
2008-03-24 08:00:00,1.6903666,0.10958333,239.21776,7.2125,0.0,14.366667,6.8708334,6.935278
2008-03-24 12:00:00,2.15245,0.12744167,241.46921,9.039166,4.8708334,9.220834,13.070833,8.711667
2008-03-24 16:00:00,1.3616333,0.075275,241.4875,5.6916666,0.0,0.35416666,3.325,19.01472
2008-03-24 20:00:00,2.0777001,0.0734,241.86739,8.618333,0.0,0.325,2.9791667,31.324165
2008-03-25 00:00:00,0.29075,0.07069167,244.40704,1.2566667,0.0,0.27916667,0.0,4.5666666
2008-03-25 04:00:00,1.0288333,0.072525,242.96114,4.3033338,0.09166667,0.21666667,7.391667,9.447222
2008-03-25 08:00:00,1.8305334,0.073975,239.3223,7.6191664,4.695833,3.0041666,17.583334,5.2255554
2008-03-25 12:00:00,2.248825,0.11850833,241.46188,9.423334,0.0,11.033334,17.8875,8.559584
2008-03-25 16:00:00,1.2403916,0.11654166,242.08221,5.249167,0.0,0.45833334,6.8458333,13.369028
2008-03-25 20:00:00,1.7600666,0.08039167,242.59474,7.3716664,4.570833,0.32916668,6.516667,17.917778
2008-03-26 00:00:00,0.28738335,0.0814,244.71947,1.2425001,0.0,0.1375,0.0,4.652222
2008-03-26 04:00:00,1.0079417,0.06744167,243.93959,4.1808333,0.0,0.11666667,8.516666,8.165694
2008-03-26 08:00:00,1.8353168,0.07949166,240.77158,7.6425,5.2291665,0.27083334,16.604166,8.484445
2008-03-26 12:00:00,0.92328334,0.10594167,244.38266,3.8899999,0.47083333,4.8166666,3.4291666,6.6713886
2008-03-26 16:00:00,1.2728833,0.11723333,242.27701,5.4075003,0.0,10.054167,0.0,11.160555
2008-03-26 20:00:00,1.4793249,0.10515,240.76851,6.2149997,4.9125,0.56666666,2.8958333,16.280416
2008-03-27 00:00:00,0.44385,0.06789167,244.7512,1.8283333,0.0,0.31666666,2.5708334,4.51
2008-03-27 04:00:00,0.774625,0.07305,242.61116,3.24,0.0,0.15416667,3.3541667,9.402083
2008-03-27 08:00:00,1.4651834,0.0656,239.57054,6.0449996,0.0,0.19583334,17.6125,6.611389
2008-03-27 12:00:00,0.5347583,0.084175,242.24962,2.2341666,0.0,0.27916667,3.5083334,5.1251388
2008-03-27 16:00:00,1.0250833,0.09931667,240.67088,4.298333,0.0,0.27083334,7.858333,8.955555
2008-03-27 20:00:00,1.4682583,0.095133334,242.71983,6.1191664,0.0,0.26666668,2.6875,21.516806
2008-03-28 00:00:00,0.366325,0.078033336,245.05908,1.4925001,0.0,0.25416666,1.3,4.55125
2008-03-28 04:00:00,0.8961833,0.079283334,244.20016,3.7091668,0.016666668,0.22083333,6.6291666,8.069722
2008-03-28 08:00:00,2.4469416,0.09799167,238.93042,10.269167,4.6666665,10.516666,17.516666,8.082361
2008-03-28 12:00:00,1.2571416,0.0839,242.96979,5.188333,0.0,3.3416667,13.083333,4.527361
2008-03-28 16:00:00,1.27835,0.14558333,240.46825,5.4966664,4.9958334,0.42916667,2.9208333,12.96
2008-03-28 20:00:00,1.6109917,0.08870833,242.31233,6.7183332,0.008333334,0.25833333,6.804167,19.779028
2008-03-29 00:00:00,0.29509166,0.08070834,244.74637,1.2824999,0.0,0.26666668,0.0,4.651528
2008-03-29 04:00:00,0.47848332,0.07135833,244.62021,2.0133333,0.0,0.25,2.3875,5.337222
2008-03-29 08:00:00,2.1547666,0.12559167,238.36763,9.111667,9.783334,0.20833333,16.454166,9.466945
2008-03-29 12:00:00,1.6825917,0.08873333,242.0267,6.9625,0.0,0.3,17.970833,9.772361
2008-03-29 16:00:00,2.5319166,0.20363334,239.47534,10.663333,8.4875,0.25833333,17.595833,15.856945
2008-03-29 20:00:00,3.1536086,0.159425,238.28505,13.2225,3.2,0.27916667,17.425,31.655972
2008-03-30 00:00:00,1.9597833,0.08043334,240.92628,8.093333,2.7916667,0.22916667,13.0375,16.604723
2008-03-30 04:00:00,0.42716664,0.07321667,243.13483,1.7800001,2.2875,0.2375,0.0,4.5944443
2008-03-30 08:00:00,1.0732499,0.10585833,239.3614,4.5875,0.0,1.4125,7.241667,9.233334
2008-03-30 12:00:00,1.7137583,0.24084167,242.06729,7.2425,2.2416666,3.0541666,10.458333,12.808473
2008-03-30 16:00:00,1.759625,0.13614999,240.73651,7.491667,9.35,0.2625,2.3666666,17.347918
2008-03-30 20:00:00,2.0097167,0.096708335,240.7562,8.47,4.35,0.28333333,7.6,21.261944
2008-03-31 00:00:00,0.31909168,0.075725,244.84645,1.3508334,0.0,0.2625,0.0,5.0556946
2008-03-31 04:00:00,1.0401083,0.09009167,242.78317,4.3408337,0.0,0.275,6.9375,10.122639
2008-03-31 08:00:00,1.4974667,0.07982501,241.25014,6.1549997,0.0,0.2625,17.4875,7.207778
2008-03-31 12:00:00,0.300525,0.09205833,245.39479,1.2966667,0.0,0.3,0.0,4.70875
2008-03-31 16:00:00,0.459125,0.11626666,243.2663,1.9883333,0.0,0.3375,1.3791667,5.9354167
2008-03-31 20:00:00,2.1235583,0.09128334,238.82143,8.904166,4.545833,0.275,13.308333,17.263472
2008-04-01 00:00:00,0.71472496,0.08340833,244.42372,2.9183335,0.0,0.225,6.4125,5.2745833
2008-04-01 04:00:00,0.55039996,0.0788,243.58446,2.3233333,0.0,0.2375,1.1291667,7.8066664
2008-04-01 08:00:00,1.5222917,0.074433334,240.52812,6.3325,0.0,0.22916667,17.75,7.392361
2008-04-01 12:00:00,3.3190916,0.23613334,239.99738,13.959167,0.0,24.091667,17.658333,13.568194
2008-04-01 16:00:00,1.0324833,0.1329,241.35411,4.3733335,0.0,2.6916666,6.8458333,7.6705556
2008-04-01 20:00:00,1.7320583,0.10430834,239.80705,7.3083334,4.4958334,0.2625,10.683333,13.425973
2008-04-02 00:00:00,0.30094165,0.08445,243.2348,1.2900001,0.0,0.25,0.0,4.765694
2008-04-02 04:00:00,0.9780167,0.09489167,240.83812,4.179167,0.0,0.24166666,5.108333,10.950277
2008-04-02 08:00:00,1.524125,0.071041666,235.25958,6.4775,0.0,0.24166666,16.991667,8.16875
2008-04-02 12:00:00,0.71758336,0.075391665,237.63867,3.0800002,0.0,0.24583334,6.170833,5.5430555
2008-04-02 16:00:00,1.2421417,0.14740832,237.56578,5.3575,0.0,12.979167,0.0,7.7231946
2008-04-02 20:00:00,2.285825,0.120733336,237.466,9.661667,4.608333,1.35,5.016667,27.122082
2008-04-03 00:00:00,0.47536665,0.072275005,240.45103,1.99,0.0,0.39166668,2.975,4.5561113
2008-04-03 04:00:00,1.0263166,0.075958334,238.51245,4.3525,0.0,0.25416666,5.7375,11.113611
2008-04-03 08:00:00,1.2836,0.0761,239.07684,5.3141665,0.0,0.2625,15.679167,5.451667
2008-04-03 12:00:00,0.33885834,0.07237501,243.0,1.4266666,0.0,0.25833333,0.0,5.3893056
2008-04-03 16:00:00,0.70084995,0.10863333,242.20505,2.9308333,0.0,0.25,2.5,8.930833
2008-04-03 20:00:00,0.87815833,0.099808335,240.92009,3.6708333,0.0,0.34166667,1.8625,12.431806
2008-04-04 00:00:00,0.46635833,0.07649167,243.45515,1.9175,0.0,0.36666667,2.9083333,4.497639
2008-04-04 04:00:00,0.6869917,0.079166666,241.57562,2.8708334,0.0,0.27083334,3.85,7.3290277
2008-04-04 08:00:00,2.02815,0.10340834,241.03416,8.4625,4.679167,1.8375,17.8125,9.473333
2008-04-04 12:00:00,0.9960833,0.08729167,242.26234,4.074167,0.0,0.25,11.745833,4.6055555
2008-04-04 16:00:00,0.65404165,0.08755,241.22665,2.8116667,4.2083335,0.25833333,1.4416667,4.992361
2008-04-04 20:00:00,1.9680333,0.088199995,238.43237,8.221666,0.0,0.24583334,17.433332,15.121388
2008-04-05 00:00:00,0.47360834,0.071550004,242.68733,1.9458333,0.0,0.29583332,3.1375,4.460139
2008-04-05 04:00:00,0.45484167,0.094475,242.20633,1.9316667,0.0,0.375,0.0,7.2056947
2008-04-05 08:00:00,1.0965583,0.12805,239.99525,4.6408334,2.1833334,0.34583333,7.2625,8.484305
2008-04-05 12:00:00,1.9918001,0.158475,240.6623,8.3575,5.0041666,0.2625,17.729166,10.200833
2008-04-05 16:00:00,2.0549,0.26348335,238.0813,8.7491665,0.0,1.8375,17.7625,14.648334
2008-04-05 20:00:00,2.1398,0.13265,239.71567,9.084167,5.016667,0.525,10.958333,19.163334
2008-04-06 00:00:00,0.354225,0.07448333,241.80846,1.4775001,0.0,0.25,0.6666667,4.9870834
2008-04-06 04:00:00,0.451675,0.07055833,242.48409,1.8725,0.0,0.24583334,2.8125,4.469583
2008-04-06 08:00:00,1.7346916,0.1638,239.2425,7.360833,2.175,6.241667,5.35,15.144861
2008-04-06 12:00:00,1.5391251,0.12371667,243.04991,6.3966665,2.5083334,3.4541667,12.966666,6.7229166
2008-04-06 16:00:00,1.052825,0.10840833,240.31087,4.4558334,0.0,0.46666667,5.5291667,11.55125
2008-04-06 20:00:00,1.93545,0.08641667,240.00179,8.115,0.0,0.2375,4.141667,27.878332
